equipment_energy_consumption,outdoor_temperature,hour,zone_temperature,zone_humidity
60.0,9.05,0,20.7274074074074,47.29629629629629
60.0,9.76666666666667,2,18.6726094263795,47.25814814814814
60.0,10.0,3,20.538518518518522,47.15740740740741
60.0,10.3,4,20.549999999999997,42.14635282139321
60.0,10.4666666666667,4,20.496296296296297,46.909629629629634
60.0,10.5,5,20.511666666666663,46.93055555555556
60.0,10.3,5,20.49481481481482,46.922592592592586
60.0,10.1,5,20.49342592592592,46.92425925925925
60.0,10.0,5,20.489629629629633,46.91444444444444
60.0,9.9,6,20.486296296296295,46.88185185185184
100.0,9.56666666666667,7,20.464814814814815,47.13703703703703
110.0,9.8,9,20.846296296296284,44.35203703703704
80.0,10.8,10,20.9037037037037,41.429259259259275
80.0,11.0,11,20.814999999999998,40.97731481481481
90.0,12.45,19,21.20042929292929,42.41330808080806
70.0,10.2666666666667,20,20.783981481481476,40.46527777777776
70.0,9.5,21,20.688518518518514,40.60037037037037
40.0,8.36666666666667,22,20.255555555555553,42.60703703703703
50.0,7.15,0,19.94962962962963,43.80814814814814
50.0,6.9,2,21.618133545585138,44.283703703703694
60.0,6.98333333333333,5,19.761111111111113,44.279629629629625
70.0,7.349999999999999,6,21.131183132218627,43.702592592592595
100.0,7.4,7,19.709999999999997,43.67629629629629
60.0,7.366666666666669,7,19.699629629629626,43.65814814814814
110.0,10.4333333333333,12,20.54936507936509,33.52508084255865
90.0,11.3,15,20.549735449735444,38.89018518518519
90.0,10.7166666666667,16,20.466481481481477,39.528703703703705
130.0,11.3,17,20.305555555555554,41.460740740740746
110.0,11.0666666666667,17,20.311111111111114,41.291481481481476
90.0,10.6,17,20.35212962962963,40.67717592592593
100.0,9.93333333333333,18,20.342962962962964,40.032074074074075
50.0,8.349999999999998,21,19.723439153439145,41.935972222222226
60.0,7.71666666666667,22,19.549740740740745,42.214999999999996
50.0,6.26666666666667,1,19.235555555555557,48.347068080753246
60.0,5.91666666666667,1,19.141313131313133,47.638011647098004
60.0,5.55,2,19.107283950617287,43.44283950617284
50.0,5.46666666666667,2,17.23747266633134,43.47476190476191
50.0,5.06666666666667,4,18.946180555555554,46.98997252758937
50.0,5.03333333333333,4,20.442630943666437,43.35384800384801
50.0,5.0,4,18.89712962962963,43.32574074074074
50.0,4.45,5,18.780465608465605,43.35374603174603
50.0,4.0,6,18.771851851851856,43.458253968253956
70.0,4.0,6,18.73,48.04491120014681
70.0,4.0,7,18.712777777777777,43.33777777777778
40.0,5.1,8,19.40855324074073,44.151215277777766
50.0,7.01666666666667,10,19.919312169312178,40.170291005291
40.0,7.666666666666669,10,21.744275224368867,39.105291005291
50.0,7.883333333333329,10,20.117407407407413,43.11928866515551
50.0,8.76666666666667,11,20.358835978835977,38.03232804232805
50.0,9.1,12,20.39412698412699,37.73603174603174
40.0,9.76666666666667,13,22.097830779924426,37.14622222222222
60.0,10.7666666666667,13,20.66047619047619,36.7298306878307
50.0,10.8666666666667,14,20.72650793650793,36.43106349206349
60.0,10.4666666666667,15,20.637915343915342,36.74769312169312
50.0,10.4333333333333,16,18.91461232410842,35.97685185185185
40.0,10.35,16,20.69592592592593,36.03703703703704
60.0,10.0833333333333,17,22.19377572481122,35.6237037037037
50.0,9.76666666666667,18,20.33597643097642,35.628117845117835
120.0,8.733333333333329,20,19.82740740740741,36.43
120.0,8.66666666666667,20,21.61927792965056,36.39185185185184
120.0,8.599999999999998,21,19.801481481481474,36.327407407407414
50.0,6.425,0,19.47555555555555,41.07592592592594
60.0,5.825,1,17.56961232410843,42.04185185185185
60.0,5.15,6,18.720370370370365,43.04325925925926
100.0,6.66666666666667,9,19.759259259259252,40.373055555555545
100.0,10.55,14,18.86621675938283,38.05524867724868
140.0,9.43333333333333,19,20.67391534391533,43.58579365079363
130.0,9.33333333333333,19,20.499629629629617,42.620444444444445
150.0,9.3,20,20.445046296296297,42.02464814814815
120.0,9.18333333333333,20,20.388095238095243,41.591719576719576
120.0,8.83333333333333,20,20.268148148148143,40.236666666666665
60.0,7.9,22,19.9325925925926,41.0242857142857
40.0,8.05,23,19.79562962962963,41.341185185185196
40.0,7.9,23,19.634814814814806,41.58674074074074
60.0,6.73333333333333,1,19.369259259259252,42.45306878306879
40.0,6.6,2,17.679936336102408,42.56621693121693
50.0,5.7,2,19.169259259259256,42.77402116402117
50.0,3.8,4,18.99525925925926,43.14214814814816
50.0,4.03333333333333,4,18.977777777777778,43.18333333333333
50.0,3.85,5,18.778518518518517,43.03293121693121
40.0,3.41666666666667,5,18.738571428571433,43.09308994708996
50.0,3.2,6,18.72222222222222,43.18380952380952
60.0,3.2,6,18.726296296296294,43.22222222222222
70.0,6.5,8,19.40777777777778,42.99948148148149
130.0,7.3,9,19.514074074074063,41.517037037037035
60.0,7.96666666666667,9,20.954917897905187,40.50407407407407
70.0,8.63333333333333,9,19.711481481481478,39.61659259259259
70.0,9.46666666666667,10,19.912592592592603,38.56539682539682
100.0,9.96666666666667,10,20.117777777777764,37.46303703703703
90.0,12.25,12,20.77232804232803,35.23656084656086
100.0,12.5,13,20.824370370370367,35.17607407407408
90.0,12.5,13,20.862962962962968,35.02634920634919
120.0,12.75,14,21.058518518518525,33.419544973544966
120.0,14.15,15,22.933796448169073,33.19481481481482
90.0,13.1333333333333,17,19.295885364744038,33.81470899470898
80.0,8.96666666666667,21,20.016666666666666,40.56933333333333
40.0,7.01666666666667,0,14.10447272076449,38.07540044044082
40.0,6.2,2,20.79188351304227,43.06533333333334
50.0,5.76666666666667,3,20.535658638645934,43.212433862433855
50.0,5.5,4,18.97597883597884,42.8758201058201
60.0,5.31666666666667,4,18.947777777777773,42.84407407407406
40.0,5.133333333333329,4,18.921851851851855,42.83915343915344
30.0,4.76666666666667,4,18.848253968253967,42.75544973544973
30.0,4.5833333333333295,4,18.81518518518519,46.86864752973387
50.0,4.26666666666667,5,20.738045131354017,42.57021164021163
50.0,2.41666666666667,6,18.506600529100524,42.541825396825395
50.0,2.25,7,18.563650793650794,42.784708994709
60.0,2.35,7,18.662962962962965,43.02333333333333
50.0,4.0,8,19.189999999999987,43.5547619047619
70.0,6.3,9,19.869259259259266,46.150296296296304
70.0,7.0,9,20.000952380952388,44.931375661375654
60.0,10.9333333333333,11,20.803703703703697,39.72266666666668
60.0,12.0,13,21.04428571428572,37.01904761904762
60.0,12.6,13,21.194126984126985,35.78650793650793
60.0,12.9,14,21.216666666666665,35.705767195767194
60.0,12.8333333333333,14,21.4842328042328,31.10520004073077
110.0,14.7,18,21.8371111111111,34.641185185185186
80.0,11.55,21,18.70535543378886,40.72631481481483
40.0,10.3,23,20.427777777777774,40.87000793650793
60.0,10.5,23,20.431068783068778,40.27306878306879
50.0,10.7,0,20.388253968253967,40.024317460317455
40.0,10.6666666666667,0,20.385925925925925,39.98164021164021
60.0,10.6166666666667,0,20.314444444444444,39.96779100529101
50.0,10.0,1,20.30333333333333,39.830370370370375
60.0,9.45,2,20.189682539682543,39.85285714285714
50.0,9.35,3,21.58149203610739,39.79587962962963
50.0,9.0,4,20.133333333333333,39.43874074074075
20.0,9.35,6,19.985555555555553,39.117481481481484
50.0,10.4,7,20.056296296296296,37.62432804232804
50.0,13.2,9,20.984074074074076,34.726042328042325
50.0,13.8,9,21.251481481481473,34.2378941798942
80.0,14.5666666666667,10,21.465185185185177,35.50266666666667
100.0,14.9333333333333,10,21.6137962962963,37.81055555555557
110.0,15.8333333333333,11,21.747407407407398,35.229629629629635
100.0,16.1,12,21.85303703703703,34.73111111111111
70.0,16.35,12,21.97899470899471,34.55304761904762
60.0,17.3,14,22.003862433862434,34.93788359788359
80.0,17.8,15,21.480370370370377,37.11502645502645
100.0,15.0333333333333,16,23.19333613664504,37.70708994708994
110.0,14.7166666666667,18,21.711005291005286,39.52861375661377
110.0,14.8333333333333,18,21.69944444444444,39.57333333333333
110.0,13.55,20,21.194338624338624,40.50613756613756
50.0,11.6666666666667,23,20.681111111111107,46.296912079998435
50.0,11.1666666666667,23,20.523703703703703,42.348888888888894
50.0,10.6833333333333,0,20.44851851851852,42.68866666666666
50.0,7.8,3,19.905820105820112,43.30253968253966
50.0,7.2,4,19.784814814814823,43.3487962962963
60.0,6.8333333333333295,4,19.76407407407407,46.830030318691605
40.0,6.65,4,21.679844073152974,43.451375661375664
40.0,6.3,5,19.755555555555556,43.751269841269846
70.0,6.65,6,19.76925925925925,44.17700529100528
70.0,8.3,8,19.91907407407407,43.05180158730159
70.0,9.55,8,20.335978835978846,42.02523809523811
60.0,9.96666666666667,8,20.55731481481481,41.18111111111111
60.0,11.0333333333333,9,20.810370370370364,44.49509197417833
50.0,12.85,10,21.56425925925926,37.29535185185185
60.0,13.2833333333333,10,21.56328042328042,37.13616931216931
40.0,13.55,11,21.67851851851852,37.040740740740745
60.0,14.1666666666667,12,22.022433862433864,36.415291005290996
50.0,13.7,15,22.792422201684097,35.780269841269856
60.0,13.4,15,21.55111111111111,39.99295440804077
90.0,12.6333333333333,16,21.604999999999997,36.033240740740744
130.0,13.65,17,21.602222222222217,38.56111111111109
50.0,7.883333333333329,0,20.420753968253965,43.14145502645503
60.0,7.8,1,18.403873952307382,43.362328042328045
50.0,7.75,1,20.231428571428577,43.39051851851852
50.0,7.1,3,20.011111111111106,38.910649117689516
60.0,8.13333333333333,9,20.380444444444443,39.632296296296296
110.0,8.58333333333333,10,20.45722222222222,40.13581481481482
50.0,10.9,12,20.500740740740742,40.11134391534391
50.0,10.8,12,20.49328042328042,40.274423280423285
50.0,10.6,12,20.47056878306879,51.14934655832943
90.0,10.2,13,20.506984126984122,41.26941798941798
90.0,10.0,14,20.526444444444444,41.43362962962962
70.0,10.0333333333333,14,20.568148148148143,41.303185185185185
90.0,10.35,20,20.341481481481487,42.46138888888889
90.0,9.3,20,20.140317460317462,42.55220458553791
30.0,7.0,22,19.80148148148148,39.598533374064104
60.0,5.66666666666667,22,19.666825396825395,43.42150264550263
50.0,4.75,23,19.543121693121705,43.5686455026455
60.0,3.7,1,19.37444444444445,43.792063492063484
50.0,3.35,1,19.30703703703703,43.71708994708996
50.0,2.56666666666667,2,19.21650793650793,43.69629629629629
50.0,1.28333333333333,4,19.133333333333333,43.69270582048182
70.0,1.7,5,19.115370370370368,39.39645107754479
60.0,1.88333333333333,6,18.96847222222222,43.63507275132275
90.0,16.3333333333333,15,21.70074074074074,45.539386240869106
80.0,16.1,16,21.779788359788363,34.850105820105824
70.0,13.5333333333333,20,22.46282795081524,41.52189153439153
60.0,13.4166666666667,21,21.16518518518519,40.8274074074074
50.0,13.1666666666667,21,21.113,41.06166666666665
60.0,12.9166666666667,22,20.832031746031753,42.59389417989418
60.0,12.9,23,20.796624338624326,42.730899470899466
50.0,10.9833333333333,23,18.50137466422384,44.25481481481482
50.0,9.86666666666667,0,20.55740740740741,45.046000000000014
50.0,9.36666666666667,1,20.49422222222222,45.46637037037037
60.0,9.3,2,20.419259259259253,45.699708994709
50.0,9.35,3,20.39666666666666,45.867851851851846
50.0,9.4,3,20.37768518518519,45.86945767195766
60.0,9.6,4,20.2862962962963,49.7169728883446
50.0,9.6,5,20.288571428571434,45.997089947089954
50.0,9.6,5,20.259259259259252,45.98291005291005
70.0,9.6,5,18.201004293853472,46.00318518518519
50.0,14.7666666666667,15,21.62518518518519,41.646605078029644
90.0,15.5555555555556,16,20.13901151540466,35.242506172839505
80.0,15.3388888888889,16,21.727989417989413,35.20148148148147
100.0,14.4722222222222,18,21.38407407407408,38.97055555555554
90.0,14.4,19,19.381392495162558,39.176543209876556
120.0,13.3166666666667,19,21.40481481481482,44.14944444444444
110.0,12.7,20,21.10111111111111,44.97
120.0,12.0333333333333,21,20.89629629629629,49.251988715673875
50.0,10.65,23,20.771851851851846,43.95055555555555
60.0,10.7,23,14.831774308066095,43.61703703703703
60.0,10.75,23,20.760802469135797,43.4242901234568
70.0,10.9,0,20.695185185185178,43.3
40.0,10.7,0,20.628518518518526,43.39111111111111
50.0,10.6,1,20.613333333333333,43.478518518518534
60.0,10.2666666666667,1,18.648535352305416,43.76666666666667
60.0,10.1,2,20.560000000000002,43.814351851851846
40.0,10.1,2,20.541851851851845,43.86037037037036
60.0,10.0,3,20.38222222222222,43.944074074074074
60.0,9.6,3,20.388148148148144,43.98259259259258
50.0,9.35,4,20.398888888888887,44.0248148148148
50.0,9.3,4,20.369999999999997,54.12705290753576
60.0,9.3,6,20.191111111111113,44.15611111111111
50.0,8.88333333333333,6,14.433996530288304,44.37962962962963
60.0,8.8,7,20.15555555555555,44.39074074074074
60.0,8.8,7,20.18074074074074,44.46037037037037
50.0,8.8,7,20.269259259259254,44.363121693121705
120.0,10.1,9,20.922910052910055,40.63185185185185
110.0,9.96666666666667,12,21.268472222222222,39.054138888888886
100.0,10.3,15,21.390555555555554,38.07385185185184
110.0,8.18333333333333,16,17.022825731180518,44.44422222222224
130.0,8.4,19,19.092535324928477,44.688166972033805
100.0,8.0,20,20.58888888888889,51.740386240869086
100.0,7.5,21,20.266984126984127,40.54904232804233
100.0,7.18333333333333,21,20.2174074074074,40.48604232804234
90.0,6.55,21,20.141851851851854,40.65569312169312
60.0,5.26666666666667,22,20.005555555555553,41.80977777777779
50.0,4.93333333333333,22,19.978888888888882,42.30564814814814
50.0,4.76666666666667,22,19.948888888888877,42.37259259259258
50.0,3.9833333333333294,0,19.56666666666667,41.89333333333333
50.0,3.4,1,19.433121693121702,42.021851851851864
40.0,2.5,2,19.19925925925927,42.07814814814816
60.0,1.63333333333333,3,19.04529100529101,41.8537037037037
50.0,1.3,4,18.953280423280418,41.815238095238115
40.0,1.21666666666667,4,18.937777777777775,41.880814814814826
50.0,1.13333333333333,4,18.96206349206349,42.005211640211634
50.0,1.1,5,18.888835978835978,37.27050096954137
60.0,1.76666666666667,6,18.900952380952376,41.985121693121705
70.0,1.8,7,18.882222222222218,41.956592592592585
100.0,7.96666666666667,11,20.428915343915335,45.50879629629629
140.0,7.416666666666669,12,20.413925925925916,41.26155555555557
70.0,6.0,13,20.588306878306884,38.07433862433862
60.0,8.599999999999998,14,20.78518518518519,35.012005291005295
80.0,6.75,20,19.96401851851852,36.81525925925925
100.0,6.0,21,19.717513227513226,37.135185185185186
30.0,0.766666666666667,4,18.662275132275134,39.87746031746033
60.0,0.733333333333333,4,18.6537037037037,39.88814814814815
50.0,0.7,4,16.860805999664674,39.87051851851853
40.0,0.533333333333333,5,18.55365079365079,40.0010052910053
50.0,0.35,6,18.462888888888887,40.096518518518515
60.0,0.333333333333333,6,18.441164021164028,40.102619047619065
40.0,6.25,9,19.81888888888889,40.5131746031746
50.0,8.36666666666667,10,20.624444444444443,36.13859259259259
60.0,9.6,11,20.760962962962953,33.39185714285715
170.0,9.85,11,20.810740740740734,33.291164021164015
60.0,10.7166666666667,12,20.85962962962963,32.413915343915356
50.0,10.95,12,20.888148148148144,32.18560846560847
50.0,11.1833333333333,12,20.854814814814812,31.95862433862433
30.0,11.1,14,20.75634920634921,30.668253968253964
30.0,11.1,14,20.688888888888886,35.69359197417833
50.0,10.9666666666667,15,20.574740740740733,30.49829629629629
50.0,10.7,15,20.522962962962968,30.44777777777778
100.0,11.1666666666667,19,18.369409760812076,32.00592592592593
50.0,7.866666666666669,21,19.672962962962956,34.18328042328042
50.0,6.5,22,19.483703703703696,35.15083333333332
50.0,6.3333333333333295,23,19.39888888888889,36.023555555555554
60.0,6.86666666666667,0,19.374021164021155,36.33502645502645
50.0,7.1,1,17.76345485462093,36.5411216931217
40.0,4.81666666666667,3,18.931111111111115,39.02825396825396
50.0,4.6,4,18.957685185185188,39.39666666666666
50.0,4.65,4,17.0563131300832,39.4400925925926
90.0,5.55,6,18.99481481481482,40.71125925925926
60.0,5.6,7,17.45795220911829,40.69809523809525
50.0,6.7,8,19.483888888888885,39.712248677248674
50.0,7.5833333333333295,9,19.877777777777776,37.834867724867735
60.0,7.866666666666669,9,19.921164021164017,37.61772486772487
50.0,8.15,9,20.030370370370374,37.233809523809526
50.0,11.7166666666667,11,20.661111111111108,34.591415343915344
60.0,13.0166666666667,14,20.657777777777778,30.47768681321755
110.0,12.4666666666667,18,20.636296296296297,38.01285714285714
90.0,10.1333333333333,20,20.064444444444444,36.50203703703703
80.0,9.26666666666667,20,19.93962962962963,36.53888888888888
90.0,8.4,21,21.685944596317228,36.63629629629631
50.0,7.4,21,19.716111111111108,37.192433862433866
60.0,7.15,21,19.69111111111111,37.549301587301585
50.0,6.96666666666667,22,19.611851851851853,38.00044444444445
20.0,6.43333333333333,23,19.328359788359787,39.42550264550264
60.0,5.45,0,19.17740740740741,39.92148148148149
50.0,4.9,1,19.100370370370374,39.94888888888889
40.0,5.0,1,19.014814814814812,39.97999999999999
50.0,5.06666666666667,1,18.98138888888889,40.02420634920634
50.0,4.6,2,18.865291005291006,40.22121693121693
60.0,3.85,3,18.68703703703704,40.23275132275133
70.0,3.43333333333333,4,18.496243386243382,40.30666666666668
60.0,3.4,5,18.477777777777774,40.33792592592594
50.0,2.81666666666667,6,18.33334391534391,40.34675132275132
100.0,2.63333333333333,6,18.319365079365063,40.347777777777786
90.0,3.966666666666669,8,18.852962962962962,39.30037037037036
60.0,6.7,9,19.301114759882434,35.5868888888889
50.0,8.699999999999998,10,17.877352788286217,34.621137566137556
50.0,9.6,11,20.38962962962963,33.40296296296296
50.0,10.0333333333333,11,20.44666666666667,33.145714285714284
30.0,10.6833333333333,11,20.508888888888887,37.83598262871825
80.0,14.65,15,21.260158730158732,29.792275132275133
120.0,13.4666666666667,19,22.482294243329743,30.070814814814817
50.0,8.9,23,14.480239916531692,34.50197883597884
60.0,8.03333333333333,0,19.927037037037046,35.14274074074074
60.0,7.9,0,19.87407407407407,35.31
30.0,6.8,3,19.49074074074074,36.80453703703703
30.0,6.8,3,19.43592592592593,37.10944444444445
60.0,6.8,4,19.39592592592593,37.207055555555556
40.0,6.6,4,19.34259259259259,37.198306878306894
60.0,6.4,4,19.30555555555556,37.43577777777777
50.0,5.8,4,19.260793650793655,37.86645502645504
50.0,7.25,8,17.99940976081208,35.42696296296296
50.0,8.63333333333333,9,20.46222222222223,34.2574074074074
50.0,8.96666666666667,9,18.60279600419833,34.08962962962963
50.0,9.633333333333328,9,22.12287625391174,33.867248677248675
50.0,9.96666666666667,9,20.559629629629633,33.90851851851851
70.0,10.6666666666667,10,20.76629629629629,33.70037037037038
50.0,14.4,12,21.45428571428571,33.0447619047619
70.0,16.65,13,21.733068783068777,32.2131216931217
40.0,17.3333333333333,14,20.066152006648096,31.10853968253968
60.0,17.5666666666667,14,21.8231216931217,30.776613756613756
80.0,18.2666666666667,14,21.994708994708997,30.710952380952385
120.0,18.033333333333296,18,20.29234374350982,32.296243386243376
130.0,16.35,19,21.690370370370363,32.369277777777775
110.0,14.5666666666667,20,21.3925,36.89697288834459
80.0,14.6,22,19.206313130083196,33.651269841269844
60.0,13.6,23,21.09074074074073,34.53906878306878
70.0,13.25,23,22.74270121601011,34.95975925925924
70.0,12.9,0,20.908888888888885,35.38251851851852
60.0,11.8666666666667,1,20.791111111111107,35.959166666666675
60.0,10.6833333333333,2,20.707037037037033,35.90740740740741
60.0,10.8,3,20.539629629629623,35.81391534391534
70.0,9.96666666666667,4,20.431481481481477,36.193999999999996
70.0,9.233333333333327,5,20.23851851851852,42.40013606787167
80.0,9.11666666666667,5,20.217629629629627,37.49525925925926
50.0,8.849999999999998,6,20.19066666666667,37.993388888888894
40.0,8.699999999999998,6,20.171111111111113,38.00407407407408
50.0,8.55,6,20.170462962962965,37.8314074074074
90.0,8.099999999999998,7,21.636075369440725,37.41380952380953
80.0,8.099999999999998,7,20.215555555555554,36.84096296296296
80.0,12.9833333333333,14,22.11407407407408,32.76638095238094
150.0,13.3,16,21.96975661375662,32.69222222222223
110.0,12.8666666666667,18,21.75592592592592,34.86507936507938
110.0,12.8,19,21.668518518518518,34.651407407407405
100.0,12.4666666666667,19,21.45888888888889,34.51888888888889
40.0,10.8333333333333,21,21.090370370370366,39.24566137566137
50.0,10.4666666666667,22,20.971904761904767,39.170148148148144
60.0,10.35,22,20.937592592592587,39.15089947089949
50.0,9.65,23,20.777925925925924,38.76422222222223
60.0,9.41666666666667,23,20.651111111111113,39.37933333333334
50.0,9.3,0,20.588730158730154,39.93280423280423
60.0,8.8,0,20.511111111111113,40.93267195767196
60.0,8.05,0,16.425513166795767,37.90015478124849
50.0,7.633333333333329,1,20.37407407407407,42.14844444444444
60.0,7.233333333333332,2,20.285555555555554,42.292592592592584
50.0,7.06666666666667,3,16.93770320459246,51.59786772235057
50.0,6.96666666666667,3,21.790698327857083,41.57214814814816
50.0,6.25,5,20.052222222222223,41.14817989417989
50.0,6.05,5,19.978148148148147,41.23370370370371
60.0,5.93333333333333,6,19.952592592592588,40.95488888888889
50.0,5.9,7,19.933333333333334,41.147629629629634
50.0,5.883333333333329,7,19.601014622442612,46.81600013975806
70.0,6.3,9,20.3374074074074,37.98020105820106
100.0,7.8,10,20.816944444444445,34.72973544973544
90.0,8.5,12,16.86208735937947,33.47539682539682
100.0,8.8,13,21.05074074074073,33.04474074074076
110.0,9.8,14,21.138888888888886,32.582486772486774
110.0,10.0,14,21.088253968253966,32.77128571428571
60.0,8.86666666666667,16,20.889259259259255,30.947767195767184
80.0,8.13333333333333,17,20.800105820105813,30.089100529100513
120.0,8.41666666666667,18,20.65814814814814,31.21490740740741
120.0,5.86666666666667,20,20.317037037037032,34.02361111111111
110.0,5.65,20,20.278888888888886,33.84015873015872
60.0,2.7,23,19.704973544973548,41.36494647153282
60.0,2.583333333333329,23,19.685185185185187,36.39303703703702
50.0,2.03333333333333,0,20.79718648055184,37.01422222222222
60.0,2.1,0,19.3175,37.27305555555555
30.0,1.91666666666667,2,19.30171957671958,38.500243386243376
70.0,1.98333333333333,2,19.25338624338625,38.789925925925935
70.0,2.16666666666667,4,19.23888888888889,39.29611111111111
50.0,2.466666666666669,5,19.21259259259259,39.322433862433854
60.0,3.0,6,19.241005291005294,39.38931216931217
60.0,2.95,6,19.254444444444445,39.42888888888889
50.0,2.85,6,19.284444444444446,39.47014814814814
40.0,2.75,6,19.309629629629633,39.55533333333334
70.0,3.16666666666667,7,19.347354497354498,35.07398282357653
120.0,4.75,9,17.71305147754758,39.91634920634922
100.0,4.96666666666667,10,19.586666666666662,38.410666666666664
90.0,4.98333333333333,10,19.526455026455032,39.31804232804231
80.0,5.4,12,19.982592592592596,32.43154909652691
60.0,6.43333333333333,16,19.96259259259259,36.65932275132275
100.0,5.76666666666667,16,19.836944444444445,37.646759259259255
90.0,5.6,17,18.011498315268387,37.56148148148148
110.0,7.3,18,20.209074074074078,34.29333333333334
110.0,7.366666666666669,18,20.186296296296298,39.36775864084499
100.0,7.46666666666667,18,16.104394824230578,34.22407407407407
100.0,6.03333333333333,19,17.956059137492563,45.35164550012834
110.0,4.5,20,20.880289926551832,34.78960846560847
70.0,2.7,22,19.229722222222218,41.30006548093718
80.0,2.06666666666667,23,19.17555555555556,37.88470899470901
70.0,1.8,1,19.144444444444446,38.501417989418
60.0,1.2,4,18.930074074074074,39.483333333333334
70.0,1.6,4,18.949907407407405,35.992562188655896
70.0,1.7,4,18.939629629629636,39.56481481481481
70.0,2.333333333333329,5,18.94402116402115,39.906317460317446
70.0,2.466666666666669,5,18.932539682539673,39.919248677248675
60.0,7.5,15,19.34777777777778,39.600656084656094
90.0,5.633333333333329,19,19.31111111111111,40.65460317460318
100.0,5.76666666666667,19,19.3286111111111,40.56109788359789
50.0,2.78333333333333,1,18.72851851851852,41.0602962962963
30.0,1.8,3,18.320000000000007,40.599444444444444
50.0,3.5,8,18.95777777777778,39.14185185185184
60.0,4.5,9,19.14259259259258,39.19444444444444
50.0,5.5,10,19.218888888888884,38.52370370370371
50.0,5.9,11,19.2,37.47074074074075
40.0,6.03333333333333,11,19.322962962962958,36.59796296296297
60.0,5.9,12,19.288148148148142,35.970370370370375
60.0,5.5,12,19.0574074074074,34.10546459099533
60.0,4.1,15,20.59970165073715,38.077037037037044
50.0,5.1,15,19.106296296296293,36.812222222222225
50.0,5.25,16,19.011666666666667,35.83648148148149
100.0,5.05,16,18.9,36.93851851851852
110.0,5.76666666666667,17,18.958148148148148,36.82629629629629
100.0,7.15,18,19.108888888888888,36.64074074074075
100.0,5.1,20,19.083703703703698,36.97000000000001
100.0,3.9,20,18.990740740740737,36.33814814814816
100.0,3.5,20,18.950000000000003,32.61079726583766
50.0,3.0,23,18.52444444444444,38.596666666666664
60.0,3.0,23,18.424074074074074,38.8362962962963
40.0,2.56666666666667,1,18.209999999999997,38.97185185185185
50.0,2.7,3,18.171111111111113,39.142222222222216
40.0,2.36666666666667,3,18.166666666666668,35.23968615472654
40.0,2.41666666666667,4,18.144814814814808,39.2188888888889
20.0,2.93333333333333,5,16.64493633610242,39.380740740740734
60.0,6.95,12,19.049089506172834,35.88275462962963
60.0,7.133333333333329,12,19.07898989898989,35.708120953120954
150.0,7.599999999999999,13,19.159999999999997,33.79185185185187
90.0,7.8,14,19.204074074074075,32.86259259259262
100.0,8.75,15,19.2262962962963,31.809629629629633
100.0,9.06666666666667,15,19.179999999999996,31.958518518518517
100.0,9.383333333333328,15,19.10814814814815,32.88333333333335
70.0,7.25,17,18.776249999999997,34.86173611111109
110.0,7.1,17,16.962002353404674,35.14296296296297
120.0,7.233333333333332,19,18.9237037037037,38.47962962962963
100.0,5.1,20,18.90111111111111,41.569999999999986
130.0,3.9333333333333296,20,20.207927221292575,47.59581495457288
60.0,0.3,1,17.938888888888886,40.46925925925927
60.0,0.366666666666667,1,17.868148148148148,40.29111111111111
60.0,0.35,2,17.806666666666665,40.12185185185186
50.0,0.25,2,17.78074074074074,40.1388888888889
50.0,0.1,3,15.99200235340468,40.10962962962963
80.0,1.38777878078145e-17,5,17.47925925925926,39.69083333333334
60.0,-0.1,5,17.46111111111111,39.6762962962963
50.0,7.416666666666669,11,18.812222222222225,35.75407407407407
30.0,6.3,12,18.928518518518516,36.57481481481481
40.0,5.8333333333333295,12,19.01,36.301481481481474
50.0,5.51666666666667,13,19.001851851851853,34.85777777777779
50.0,7.983333333333332,14,18.862407407407407,33.28388888888889
120.0,8.93333333333333,16,21.120320263629157,30.352962962962962
90.0,9.45,19,19.434444444444445,29.13740740740741
90.0,9.33333333333333,19,19.516296296296296,29.04074074074073
110.0,8.0,20,18.834814814814813,29.104629629629628
50.0,5.3,21,18.475185185185175,30.402962962962974
50.0,3.0,23,18.19148148148148,33.61259259259257
60.0,3.07777777777778,23,20.04255017970894,34.006296296296306
20.0,3.27222222222222,0,18.148333333333326,34.61592592592592
40.0,3.31111111111111,0,18.14333333333333,34.74018518518518
70.0,3.50555555555556,1,18.0037037037037,35.097037037037026
50.0,3.54444444444444,1,17.966851851851843,35.25425925925925
50.0,3.966666666666669,2,17.875925925925934,35.65851851851853
50.0,4.23333333333333,2,17.895185185185188,35.83351851851853
50.0,4.5,3,16.23075757452764,35.85648148148148
40.0,4.7,3,16.022485775334953,35.97185185185185
40.0,4.8,4,16.312575287071397,36.04907407407408
50.0,4.84166666666667,4,17.880740740740734,36.13777777777778
50.0,4.86666666666667,5,17.874444444444443,36.263333333333335
60.0,4.89166666666667,5,19.503853147218507,36.26592592592592
40.0,7.5,11,18.41370370370371,36.54296296296295
110.0,8.099999999999998,12,18.669259259259253,38.16185185185184
60.0,8.41666666666667,13,18.893333333333345,38.15666666666668
50.0,7.93333333333333,15,20.756029009016295,37.784074074074084
60.0,7.8,15,19.377870370370363,37.6712962962963
70.0,7.733333333333332,16,19.45861111111111,36.99
110.0,7.366666666666669,20,19.3625925925926,43.28032125305687
60.0,6.9,23,19.124444444444446,40.120370370370374
50.0,6.93333333333333,0,17.333720537490606,40.75037037037038
40.0,6.86666666666667,0,18.998888888888885,40.79555555555556
